path	strict_decode	format	core_spec	total	sort	bvar	const	app	lam	pi	let
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllBelyiTargetOpenUnramifiedNoncriticality/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	198	2	20	13	85	31	47	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCauchyRealExplicitCommonDomainCompactness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	218	1	8	44	142	15	8	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCauchyRealRationalClosedIntervalHeineBorelBridge/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	334	2	16	20	161	62	73	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCompactSourceBelyiChartIntegralPowerEstimateAggregation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1169	2	80	19	742	150	176	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCompactSourceBelyiPresentationFiniteSubcover/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	666	2	57	20	334	106	147	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCompactSubsetFiniteUnionBasis/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	566	2	22	27	325	105	85	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCompactSubsetLogicalEquivalence/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	139	2	17	6	55	24	35	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCompactlyBoundedDomain/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1315	2	37	16	617	225	418	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllContinuousLocalGaloisCompactImageFiniteUnion/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	764	2	24	25	411	143	159	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCorollary32RawDataFiniteGaloisSaturationCover/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	833	2	58	28	510	86	149	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCorollary32SingletonSaturatedLocator/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	548	2	40	20	284	73	129	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCorrectedBelyiHeightDifferentConductorGlobalization/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2769	1	26	92	1877	439	334	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCorrectedEpsilonAbsorption/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	596	1	16	34	411	66	68	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCorrectedMultiplicativeBelyiPreAbsorption/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1653	1	34	58	1097	249	214	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCorrectedMultiplicativeEpsilonAbsorption/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1600	1	14	72	1093	244	176	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllCorrectedMultiplicativeExplicitEpsilonParameters/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	492	1	9	34	338	61	49	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteAllConjugateIdentityGaloisImageCover/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2189	2	41	35	1407	305	399	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiAllConjugateGaloisStableCompactImageCover/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	835	2	62	17	564	63	127	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiCanonicalLinkedArithmeticTraceSelection/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	689	2	43	21	371	89	163	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiCompactCor22SourceEndpointInputs/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	645	2	54	13	334	77	165	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiConstructedCanonicalArithmeticTraceStableCoverIntegralPowerEstimate/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2460	2	62	34	1733	270	359	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiCorrectedGlobalizationConstantAggregation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	919	2	45	45	527	126	174	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiCorrectedMultiplicativeIntegralPowerEndpointAggregation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1093	2	50	29	631	151	230	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiCorrectedMultiplicativeSourceInvariantEndpoint/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	601	2	37	20	314	88	140	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiGaloisStableCoverIntegralPowerEstimateAggregation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1416	2	65	24	851	196	278	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiLinkedCanonicalQDifferentTraceAbcIntegralPowerEndpoint/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2407	2	67	65	1559	310	404	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiLinkedCanonicalQDifferentTraceStableCoverIntegralPowerEstimate/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2248	2	69	38	1433	296	410	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiLinkedCanonicalQDifferentTraceStableCoverOrderedLogarithmicEstimate/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1574	2	70	26	935	225	316	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiSelectedTraceSourceInvariantEndpoint/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2197	2	71	49	1316	308	451	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteBelyiTransformedIntegralPowerEstimateAggregation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1134	2	43	43	627	180	239	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteGaloisOrbitSaturationCompactness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	546	2	22	19	315	90	98	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteIndexedCompactSubsetUnion/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	368	2	11	19	185	76	75	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllFiniteNoncriticalBelyiCompactImageCover/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1414	2	51	15	714	278	354	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllGaloisStableCompactImageFiniteUnion/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1149	2	36	36	664	178	233	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QHomogeneousPositiveOutsideDomain/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	411	1	8	51	230	72	49	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QHomogeneousPositiveOutsideNonzeroScaling/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	179	0	5	30	108	19	17	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QHomogeneousPositiveOutsideNonzeroScalingCancellation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	152	0	5	27	91	17	12	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QHomogeneousPositiveOutsideScaling/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	516	1	10	49	349	66	41	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QHomogeneousPositiveOutsideScalingCancellation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	527	1	10	60	330	79	47	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QHomogeneousRationalCommonOrPositiveOutside/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	360	1	6	44	201	58	50	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QHomogeneousSignedLegendreAbsoluteProductInvariant/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	122	0	4	22	80	9	7	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousInfinityExclusion/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	62	0	2	18	29	8	5	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousMobiusBridge/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	110	0	3	30	55	12	10	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousNegativeTail/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	231	0	2	51	156	11	11	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousOneNeighborhood/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	297	0	4	44	216	19	14	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousOneNeighborhoodReverse/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	644	1	8	71	439	67	58	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousPositiveOutsideEquivalence/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	33	1	4	7	9	4	8	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousPositiveOutsideForward/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	84	1	8	20	38	11	6	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousPositiveOutsideReverse/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	87	1	8	21	40	11	6	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousPositiveTail/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	202	0	2	49	125	15	11	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousTailReverse/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	308	1	9	50	188	36	24	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousZeroNeighborhood/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	386	1	7	50	271	34	23	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalAffineHomogeneousZeroNeighborhoodReverse/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	588	1	8	67	439	45	28	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusFirstCellZeroNeighborhoodForward/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	312	0	4	58	210	22	18	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusFirstCellZeroNeighborhoodReverse/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	87	0	2	21	50	7	7	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusPositivePreimageFormula/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	230	1	8	28	103	61	29	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusSecondCellCrossProduct/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	754	0	4	61	620	41	28	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusSecondCellOneNeighborhoodEquivalence/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	479	1	6	76	297	53	46	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusSecondCellOneOffsetNormalization/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	184	0	2	27	144	8	3	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusThirdCellCrossProduct/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	348	0	2	42	275	16	13	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusThirdCellInfinityTailEquivalence/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	330	1	5	58	192	36	38	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusThirdCellTailForward/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	376	0	6	60	245	36	29	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusThirdCellTailNormalization/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	149	0	2	22	115	7	3	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusThirdCellTailReverse/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	294	0	5	50	197	26	16	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalFirstMobiusZeroNeighborhoodDenominatorPositivity/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	545	1	6	78	370	48	42	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalMobiusAffineProjectiveConsistency/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	497	0	6	71	360	32	28	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalMobiusFirstCellCrossProduct/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	578	1	7	54	447	37	32	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalMobiusRecenteredImageBridge/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	370	0	4	49	272	24	21	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalQuotientHomogeneousCoordinate/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	560	0	9	50	424	46	31	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalRecenteredCrossProductTranslation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	340	0	6	24	230	41	39	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalSecondMobiusPositivePreimageFormula/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	637	1	14	81	421	65	55	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalThirdMobiusPositivePreimageFormula/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	637	1	14	81	421	65	55	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QRationalThreeMobiusPositivePreimageFormula/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	80	1	5	15	33	10	16	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllP1QThreeExplicitMobiusBelyiMaps/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	685	3	10	84	430	86	72	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCanonicalSignedOpenArithmeticNormalization/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	219	1	19	22	124	22	31	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32BelyiApplyPrimitiveReducedAffinePresentation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	127	1	11	19	69	10	17	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32CanonicalSignedArithmeticTrace/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	909	3	33	76	542	142	113	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32CanonicalSignedGlobal008SourceEstimate/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	509	1	30	47	274	51	106	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32CommonDomainCanonicalSignedArithmeticNormalization/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	419	1	12	72	265	37	32	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32FiniteGaloisSaturatedCover/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	189	2	3	58	113	8	5	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32FiniteGaloisSaturatedCoverFromExplicitCompactness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	309	1	7	76	185	20	20	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32FiniteGaloisSaturatedLocator/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	113	1	1	37	70	2	2	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32FixedDomainArithmeticPoint/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2603	1	31	156	1656	394	365	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32FixedTargetWitnessedFiniteGaloisSaturatedLocator/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	397	1	9	56	271	33	27	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32LocatedCanonicalSignedBounds/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	467	1	19	42	246	59	100	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32RawData/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	158	1	6	41	95	5	10	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TargetOpenAvoidsBranchValues/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	245	0	9	39	156	31	10	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32ThreeMapFamily/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	104	0	2	28	56	13	5	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TransformedAffinePoint/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	238	3	5	51	120	33	26	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TransformedBelyiImageWitness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	198	1	7	19	112	24	35	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TransformedDegreeOneCanonicalArithmeticTrace/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	425	2	14	40	253	53	63	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TransformedDegreeOneSource/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	26	0	1	9	10	3	3	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TwoPlaceFiniteEnumeration/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	509	1	9	46	347	61	45	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TwoPlaceLocalDomains/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	133	3	5	27	55	17	26	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TwoPlaceLocalImageLocator/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	562	1	13	99	334	73	42	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TwoPlaceRankOneGaloisAction/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	48	0	2	14	26	3	3	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TwoPlaceRankOneGaloisActionLaw/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	111	0	4	14	75	5	13	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TwoPlaceRankOneGaloisContinuity/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	245	1	12	29	116	46	41	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalCorollary32TwoPlaceSharedDomainPackage/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	117	2	6	20	51	22	16	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalDegreeOneCanonicalDifferentTrace/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	297	1	7	39	171	41	38	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalDegreeOneCanonicalLinkedArithmeticTrace/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	288	2	14	18	158	36	60	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalLegendreCanonicalSourceQProductNormalization/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	64	0	4	13	38	5	4	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalLegendreCanonicalSourceQTraceConstruction/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	669	2	14	48	389	114	102	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalLegendrePositiveSourceQSupportExactFiniteEnumeration/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	44	0	4	8	24	4	4	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalLegendrePositiveSourceQSupportFiniteEnumeration/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	234	1	11	22	146	22	32	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalLegendrePositiveSourceQSupportTwoCoefficientPositive/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	363	1	18	36	230	33	45	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalLegendrePositiveSourceQSupportTwoCoefficientZero/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	410	1	20	40	263	35	51	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalLegendreSourceQCoefficientExact/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1532	1	23	67	1043	223	175	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalPrimeExponentDivisibilityScan/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	337	0	12	37	221	46	21	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalRealImageTwoAdicFixedTargetLocator/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	268	1	7	29	112	59	60	0
npa-project-iut/proofs/Proofs/Ai/Iut/Foundation/ArithmeticGeometry/GenEllRationalRealImageTwoAdicJointPositiveCommonDomainLocator/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	131	1	7	16	56	24	27	0
